Ref_Date,GEO,AG,SEX,PTOHSD,PE,STA,Vector,Coordinate,Value
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma: completed an upgrading or high school equivalency program,Not specified if received any postsecondary education,Number of persons,v107299088,7.2.3.4.4.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma: completed an upgrading or high school equivalency program,Not specified if received any postsecondary education,Percent,v107299089,7.2.3.4.4.2,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma: completed an upgrading or high school equivalency program,Not specified if received any postsecondary education,Low 95% confidence interval (percent),v107299090,7.2.3.4.4.3,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma: completed an upgrading or high school equivalency program,Not specified if received any postsecondary education,High 95% confidence interval (percent),v107299091,7.2.3.4.4.4,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Has not obtained a high school diploma,"Total, postsecondary education",Number of persons,v107299092,7.2.3.5.1.1,360.0
2012,Outside Inuit Nunangat,15 to 24 years,Female,Has not obtained a high school diploma,"Total, postsecondary education",Percent,v107299093,7.2.3.5.1.2,100.0
2012,Outside Inuit Nunangat,15 to 24 years,Female,Has not obtained a high school diploma,"Total, postsecondary education",Low 95% confidence interval (percent),v107299094,7.2.3.5.1.3,100.0
2012,Outside Inuit Nunangat,15 to 24 years,Female,Has not obtained a high school diploma,"Total, postsecondary education",High 95% confidence interval (percent),v107299095,7.2.3.5.1.4,100.0
2012,Outside Inuit Nunangat,15 to 24 years,Female,Has not obtained a high school diploma,Has received postsecondary education,Number of persons,v107299096,7.2.3.5.2.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Has not obtained a high school diploma,Has received postsecondary education,Percent,v107299097,7.2.3.5.2.2,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Has not obtained a high school diploma,Has received postsecondary education,Low 95% confidence interval (percent),v107299098,7.2.3.5.2.3,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Has not obtained a high school diploma,Has received postsecondary education,High 95% confidence interval (percent),v107299099,7.2.3.5.2.4,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Has not obtained a high school diploma,Has not received any postsecondary education,Number of persons,v107299100,7.2.3.5.3.1,320.0
2012,Outside Inuit Nunangat,15 to 24 years,Female,Has not obtained a high school diploma,Has not received any postsecondary education,Percent,v107299101,7.2.3.5.3.2,88.9
2012,Outside Inuit Nunangat,15 to 24 years,Female,Has not obtained a high school diploma,Has not received any postsecondary education,Low 95% confidence interval (percent),v107299102,7.2.3.5.3.3,72.4
2012,Outside Inuit Nunangat,15 to 24 years,Female,Has not obtained a high school diploma,Has not received any postsecondary education,High 95% confidence interval (percent),v107299103,7.2.3.5.3.4,96.5
2012,Outside Inuit Nunangat,15 to 24 years,Female,Has not obtained a high school diploma,Not specified if received any postsecondary education,Number of persons,v107299104,7.2.3.5.4.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Has not obtained a high school diploma,Not specified if received any postsecondary education,Percent,v107299105,7.2.3.5.4.2,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Has not obtained a high school diploma,Not specified if received any postsecondary education,Low 95% confidence interval (percent),v107299106,7.2.3.5.4.3,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Has not obtained a high school diploma,Not specified if received any postsecondary education,High 95% confidence interval (percent),v107299107,7.2.3.5.4.4,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Not specified if obtained high school diploma,"Total, postsecondary education",Number of persons,v107299108,7.2.3.6.1.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Not specified if obtained high school diploma,"Total, postsecondary education",Percent,v107299109,7.2.3.6.1.2,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Not specified if obtained high school diploma,"Total, postsecondary education",Low 95% confidence interval (percent),v107299110,7.2.3.6.1.3,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Not specified if obtained high school diploma,"Total, postsecondary education",High 95% confidence interval (percent),v107299111,7.2.3.6.1.4,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Not specified if obtained high school diploma,Has received postsecondary education,Number of persons,v107299112,7.2.3.6.2.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Not specified if obtained high school diploma,Has received postsecondary education,Percent,v107299113,7.2.3.6.2.2,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Not specified if obtained high school diploma,Has received postsecondary education,Low 95% confidence interval (percent),v107299114,7.2.3.6.2.3,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Not specified if obtained high school diploma,Has received postsecondary education,High 95% confidence interval (percent),v107299115,7.2.3.6.2.4,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Not specified if obtained high school diploma,Has not received any postsecondary education,Number of persons,v107299116,7.2.3.6.3.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Not specified if obtained high school diploma,Has not received any postsecondary education,Percent,v107299117,7.2.3.6.3.2,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Not specified if obtained high school diploma,Has not received any postsecondary education,Low 95% confidence interval (percent),v107299118,7.2.3.6.3.3,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Not specified if obtained high school diploma,Has not received any postsecondary education,High 95% confidence interval (percent),v107299119,7.2.3.6.3.4,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Not specified if obtained high school diploma,Not specified if received any postsecondary education,Number of persons,v107299120,7.2.3.6.4.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Not specified if obtained high school diploma,Not specified if received any postsecondary education,Percent,v107299121,7.2.3.6.4.2,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Not specified if obtained high school diploma,Not specified if received any postsecondary education,Low 95% confidence interval (percent),v107299122,7.2.3.6.4.3,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Not specified if obtained high school diploma,Not specified if received any postsecondary education,High 95% confidence interval (percent),v107299123,7.2.3.6.4.4,F
2012,Outside Inuit Nunangat,25 years and over,Both sexes,"Total, path to obtaining high school diploma","Total, postsecondary education",Number of persons,v107299124,7.3.1.1.1.1,9130.0
2012,Outside Inuit Nunangat,25 years and over,Both sexes,"Total, path to obtaining high school diploma","Total, postsecondary education",Percent,v107299125,7.3.1.1.1.2,100.0
2012,Outside Inuit Nunangat,25 years and over,Both sexes,"Total, path to obtaining high school diploma","Total, postsecondary education",Low 95% confidence interval (percent),v107299126,7.3.1.1.1.3,100.0
2012,Outside Inuit Nunangat,25 years and over,Both sexes,"Total, path to obtaining high school diploma","Total, postsecondary education",High 95% confidence interval (percent),v107299127,7.3.1.1.1.4,100.0
2012,Outside Inuit Nunangat,25 years and over,Both sexes,"Total, path to obtaining high school diploma",Has received postsecondary education,Number of persons,v107299128,7.3.1.1.2.1,5300.0
2012,Outside Inuit Nunangat,25 years and over,Both sexes,"Total, path to obtaining high school diploma",Has received postsecondary education,Percent,v107299129,7.3.1.1.2.2,58.1
2012,Outside Inuit Nunangat,25 years and over,Both sexes,"Total, path to obtaining high school diploma",Has received postsecondary education,Low 95% confidence interval (percent),v107299130,7.3.1.1.2.3,49.4
2012,Outside Inuit Nunangat,25 years and over,Both sexes,"Total, path to obtaining high school diploma",Has received postsecondary education,High 95% confidence interval (percent),v107299131,7.3.1.1.2.4,66.2
2012,Outside Inuit Nunangat,25 years and over,Both sexes,"Total, path to obtaining high school diploma",Has not received any postsecondary education,Number of persons,v107299132,7.3.1.1.3.1,3610.0
2012,Outside Inuit Nunangat,25 years and over,Both sexes,"Total, path to obtaining high school diploma",Has not received any postsecondary education,Percent,v107299133,7.3.1.1.3.2,39.5
2012,Outside Inuit Nunangat,25 years and over,Both sexes,"Total, path to obtaining high school diploma",Has not received any postsecondary education,Low 95% confidence interval (percent),v107299134,7.3.1.1.3.3,31.4
2012,Outside Inuit Nunangat,25 years and over,Both sexes,"Total, path to obtaining high school diploma",Has not received any postsecondary education,High 95% confidence interval (percent),v107299135,7.3.1.1.3.4,48.3
2012,Outside Inuit Nunangat,25 years and over,Both sexes,"Total, path to obtaining high school diploma",Not specified if received any postsecondary education,Number of persons,v107299136,7.3.1.1.4.1,F
2012,Outside Inuit Nunangat,25 years and over,Both sexes,"Total, path to obtaining high school diploma",Not specified if received any postsecondary education,Percent,v107299137,7.3.1.1.4.2,F
2012,Outside Inuit Nunangat,25 years and over,Both sexes,"Total, path to obtaining high school diploma",Not specified if received any postsecondary education,Low 95% confidence interval (percent),v107299138,7.3.1.1.4.3,F
2012,Outside Inuit Nunangat,25 years and over,Both sexes,"Total, path to obtaining high school diploma",Not specified if received any postsecondary education,High 95% confidence interval (percent),v107299139,7.3.1.1.4.4,F
2012,Outside Inuit Nunangat,25 years and over,Both sexes,Obtained a high school diploma,"Total, postsecondary education",Number of persons,v107299140,7.3.1.2.1.1,5700.0
2012,Outside Inuit Nunangat,25 years and over,Both sexes,Obtained a high school diploma,"Total, postsecondary education",Percent,v107299141,7.3.1.2.1.2,100.0
2012,Outside Inuit Nunangat,25 years and over,Both sexes,Obtained a high school diploma,"Total, postsecondary education",Low 95% confidence interval (percent),v107299142,7.3.1.2.1.3,100.0
2012,Outside Inuit Nunangat,25 years and over,Both sexes,Obtained a high school diploma,"Total, postsecondary education",High 95% confidence interval (percent),v107299143,7.3.1.2.1.4,100.0
2012,Outside Inuit Nunangat,25 years and over,Both sexes,Obtained a high school diploma,Has received postsecondary education,Number of persons,v107299144,7.3.1.2.2.1,4730.0
2012,Outside Inuit Nunangat,25 years and over,Both sexes,Obtained a high school diploma,Has received postsecondary education,Percent,v107299145,7.3.1.2.2.2,83.0
2012,Outside Inuit Nunangat,25 years and over,Both sexes,Obtained a high school diploma,Has received postsecondary education,Low 95% confidence interval (percent),v107299146,7.3.1.2.2.3,74.5
2012,Outside Inuit Nunangat,25 years and over,Both sexes,Obtained a high school diploma,Has received postsecondary education,High 95% confidence interval (percent),v107299147,7.3.1.2.2.4,89.1
2012,Outside Inuit Nunangat,25 years and over,Both sexes,Obtained a high school diploma,Has not received any postsecondary education,Number of persons,v107299148,7.3.1.2.3.1,860.0
2012,Outside Inuit Nunangat,25 years and over,Both sexes,Obtained a high school diploma,Has not received any postsecondary education,Percent,v107299149,7.3.1.2.3.2,15.1
2012,Outside Inuit Nunangat,25 years and over,Both sexes,Obtained a high school diploma,Has not received any postsecondary education,Low 95% confidence interval (percent),v107299150,7.3.1.2.3.3,9.5
2012,Outside Inuit Nunangat,25 years and over,Both sexes,Obtained a high school diploma,Has not received any postsecondary education,High 95% confidence interval (percent),v107299151,7.3.1.2.3.4,23.0
2012,Outside Inuit Nunangat,25 years and over,Both sexes,Obtained a high school diploma,Not specified if received any postsecondary education,Number of persons,v107299152,7.3.1.2.4.1,F
