Ref_Date,GEO,AGE,SEX,HOUSEHOLD,FOOD,STATS,Vector,Coordinate,Value
2012,Inuvialuit region,25 to 54 years,Both sexes,Number of persons in household not specified,Very low food security,Low 95% confidence interval (percent),v97176540,6.4.1.6.4.3,F
2012,Inuvialuit region,25 to 54 years,Both sexes,Number of persons in household not specified,Very low food security,High 95% confidence interval (percent),v97176541,6.4.1.6.4.4,F
2012,Inuvialuit region,25 to 54 years,Both sexes,Number of persons in household not specified,Food security not specified,Number of persons,v97176542,6.4.1.6.5.1,F
2012,Inuvialuit region,25 to 54 years,Both sexes,Number of persons in household not specified,Food security not specified,Percent,v97176543,6.4.1.6.5.2,F
2012,Inuvialuit region,25 to 54 years,Both sexes,Number of persons in household not specified,Food security not specified,Low 95% confidence interval (percent),v97176544,6.4.1.6.5.3,F
2012,Inuvialuit region,25 to 54 years,Both sexes,Number of persons in household not specified,Food security not specified,High 95% confidence interval (percent),v97176545,6.4.1.6.5.4,F
2012,Inuvialuit region,25 to 54 years,Male,"Total, number of persons in the household","Total, food security",Number of persons,v97176546,6.4.2.1.1.1,720.0
2012,Inuvialuit region,25 to 54 years,Male,"Total, number of persons in the household","Total, food security",Percent,v97176547,6.4.2.1.1.2,100.0
2012,Inuvialuit region,25 to 54 years,Male,"Total, number of persons in the household","Total, food security",Low 95% confidence interval (percent),v97176548,6.4.2.1.1.3,100.0
2012,Inuvialuit region,25 to 54 years,Male,"Total, number of persons in the household","Total, food security",High 95% confidence interval (percent),v97176549,6.4.2.1.1.4,100.0
2012,Inuvialuit region,25 to 54 years,Male,"Total, number of persons in the household",High or marginal food security,Number of persons,v97176550,6.4.2.1.2.1,450.0
2012,Inuvialuit region,25 to 54 years,Male,"Total, number of persons in the household",High or marginal food security,Percent,v97176551,6.4.2.1.2.2,62.5
2012,Inuvialuit region,25 to 54 years,Male,"Total, number of persons in the household",High or marginal food security,Low 95% confidence interval (percent),v97176552,6.4.2.1.2.3,54.5
2012,Inuvialuit region,25 to 54 years,Male,"Total, number of persons in the household",High or marginal food security,High 95% confidence interval (percent),v97176553,6.4.2.1.2.4,70.0
2012,Inuvialuit region,25 to 54 years,Male,"Total, number of persons in the household",Low food security,Number of persons,v97176554,6.4.2.1.3.1,150.0
2012,Inuvialuit region,25 to 54 years,Male,"Total, number of persons in the household",Low food security,Percent,v97176555,6.4.2.1.3.2,20.8
2012,Inuvialuit region,25 to 54 years,Male,"Total, number of persons in the household",Low food security,Low 95% confidence interval (percent),v97176556,6.4.2.1.3.3,15.7
2012,Inuvialuit region,25 to 54 years,Male,"Total, number of persons in the household",Low food security,High 95% confidence interval (percent),v97176557,6.4.2.1.3.4,27.5
2012,Inuvialuit region,25 to 54 years,Male,"Total, number of persons in the household",Very low food security,Number of persons,v97176558,6.4.2.1.4.1,90.0
2012,Inuvialuit region,25 to 54 years,Male,"Total, number of persons in the household",Very low food security,Percent,v97176559,6.4.2.1.4.2,12.5
2012,Inuvialuit region,25 to 54 years,Male,"Total, number of persons in the household",Very low food security,Low 95% confidence interval (percent),v97176560,6.4.2.1.4.3,8.3
2012,Inuvialuit region,25 to 54 years,Male,"Total, number of persons in the household",Very low food security,High 95% confidence interval (percent),v97176561,6.4.2.1.4.4,18.8
2012,Inuvialuit region,25 to 54 years,Male,"Total, number of persons in the household",Food security not specified,Number of persons,v97176562,6.4.2.1.5.1,F
2012,Inuvialuit region,25 to 54 years,Male,"Total, number of persons in the household",Food security not specified,Percent,v97176563,6.4.2.1.5.2,F
2012,Inuvialuit region,25 to 54 years,Male,"Total, number of persons in the household",Food security not specified,Low 95% confidence interval (percent),v97176564,6.4.2.1.5.3,F
2012,Inuvialuit region,25 to 54 years,Male,"Total, number of persons in the household",Food security not specified,High 95% confidence interval (percent),v97176565,6.4.2.1.5.4,F
2012,Inuvialuit region,25 to 54 years,Male,One person,"Total, food security",Number of persons,v97176566,6.4.2.2.1.1,100.0
2012,Inuvialuit region,25 to 54 years,Male,One person,"Total, food security",Percent,v97176567,6.4.2.2.1.2,100.0
2012,Inuvialuit region,25 to 54 years,Male,One person,"Total, food security",Low 95% confidence interval (percent),v97176568,6.4.2.2.1.3,100.0
2012,Inuvialuit region,25 to 54 years,Male,One person,"Total, food security",High 95% confidence interval (percent),v97176569,6.4.2.2.1.4,100.0
2012,Inuvialuit region,25 to 54 years,Male,One person,High or marginal food security,Number of persons,v97176570,6.4.2.2.2.1,F
2012,Inuvialuit region,25 to 54 years,Male,One person,High or marginal food security,Percent,v97176571,6.4.2.2.2.2,F
2012,Inuvialuit region,25 to 54 years,Male,One person,High or marginal food security,Low 95% confidence interval (percent),v97176572,6.4.2.2.2.3,F
2012,Inuvialuit region,25 to 54 years,Male,One person,High or marginal food security,High 95% confidence interval (percent),v97176573,6.4.2.2.2.4,F
2012,Inuvialuit region,25 to 54 years,Male,One person,Low food security,Number of persons,v97176574,6.4.2.2.3.1,F
2012,Inuvialuit region,25 to 54 years,Male,One person,Low food security,Percent,v97176575,6.4.2.2.3.2,F
2012,Inuvialuit region,25 to 54 years,Male,One person,Low food security,Low 95% confidence interval (percent),v97176576,6.4.2.2.3.3,F
2012,Inuvialuit region,25 to 54 years,Male,One person,Low food security,High 95% confidence interval (percent),v97176577,6.4.2.2.3.4,F
2012,Inuvialuit region,25 to 54 years,Male,One person,Very low food security,Number of persons,v97176578,6.4.2.2.4.1,F
2012,Inuvialuit region,25 to 54 years,Male,One person,Very low food security,Percent,v97176579,6.4.2.2.4.2,F
2012,Inuvialuit region,25 to 54 years,Male,One person,Very low food security,Low 95% confidence interval (percent),v97176580,6.4.2.2.4.3,F
2012,Inuvialuit region,25 to 54 years,Male,One person,Very low food security,High 95% confidence interval (percent),v97176581,6.4.2.2.4.4,F
2012,Inuvialuit region,25 to 54 years,Male,One person,Food security not specified,Number of persons,v97176582,6.4.2.2.5.1,F
2012,Inuvialuit region,25 to 54 years,Male,One person,Food security not specified,Percent,v97176583,6.4.2.2.5.2,F
2012,Inuvialuit region,25 to 54 years,Male,One person,Food security not specified,Low 95% confidence interval (percent),v97176584,6.4.2.2.5.3,F
2012,Inuvialuit region,25 to 54 years,Male,One person,Food security not specified,High 95% confidence interval (percent),v97176585,6.4.2.2.5.4,F
2012,Inuvialuit region,25 to 54 years,Male,Two persons,"Total, food security",Number of persons,v97176586,6.4.2.3.1.1,130.0
2012,Inuvialuit region,25 to 54 years,Male,Two persons,"Total, food security",Percent,v97176587,6.4.2.3.1.2,100.0
2012,Inuvialuit region,25 to 54 years,Male,Two persons,"Total, food security",Low 95% confidence interval (percent),v97176588,6.4.2.3.1.3,100.0
2012,Inuvialuit region,25 to 54 years,Male,Two persons,"Total, food security",High 95% confidence interval (percent),v97176589,6.4.2.3.1.4,100.0
2012,Inuvialuit region,25 to 54 years,Male,Two persons,High or marginal food security,Number of persons,v97176590,6.4.2.3.2.1,F
2012,Inuvialuit region,25 to 54 years,Male,Two persons,High or marginal food security,Percent,v97176591,6.4.2.3.2.2,F
2012,Inuvialuit region,25 to 54 years,Male,Two persons,High or marginal food security,Low 95% confidence interval (percent),v97176592,6.4.2.3.2.3,F
2012,Inuvialuit region,25 to 54 years,Male,Two persons,High or marginal food security,High 95% confidence interval (percent),v97176593,6.4.2.3.2.4,F
2012,Inuvialuit region,25 to 54 years,Male,Two persons,Low food security,Number of persons,v97176594,6.4.2.3.3.1,F
2012,Inuvialuit region,25 to 54 years,Male,Two persons,Low food security,Percent,v97176595,6.4.2.3.3.2,F
2012,Inuvialuit region,25 to 54 years,Male,Two persons,Low food security,Low 95% confidence interval (percent),v97176596,6.4.2.3.3.3,F
2012,Inuvialuit region,25 to 54 years,Male,Two persons,Low food security,High 95% confidence interval (percent),v97176597,6.4.2.3.3.4,F
2012,Inuvialuit region,25 to 54 years,Male,Two persons,Very low food security,Number of persons,v97176598,6.4.2.3.4.1,F
2012,Inuvialuit region,25 to 54 years,Male,Two persons,Very low food security,Percent,v97176599,6.4.2.3.4.2,F
2012,Inuvialuit region,25 to 54 years,Male,Two persons,Very low food security,Low 95% confidence interval (percent),v97176600,6.4.2.3.4.3,F
2012,Inuvialuit region,25 to 54 years,Male,Two persons,Very low food security,High 95% confidence interval (percent),v97176601,6.4.2.3.4.4,F
2012,Inuvialuit region,25 to 54 years,Male,Two persons,Food security not specified,Number of persons,v97176602,6.4.2.3.5.1,F
2012,Inuvialuit region,25 to 54 years,Male,Two persons,Food security not specified,Percent,v97176603,6.4.2.3.5.2,F
2012,Inuvialuit region,25 to 54 years,Male,Two persons,Food security not specified,Low 95% confidence interval (percent),v97176604,6.4.2.3.5.3,F
2012,Inuvialuit region,25 to 54 years,Male,Two persons,Food security not specified,High 95% confidence interval (percent),v97176605,6.4.2.3.5.4,F
2012,Inuvialuit region,25 to 54 years,Male,Three to five persons,"Total, food security",Number of persons,v97176606,6.4.2.4.1.1,370.0
2012,Inuvialuit region,25 to 54 years,Male,Three to five persons,"Total, food security",Percent,v97176607,6.4.2.4.1.2,100.0
2012,Inuvialuit region,25 to 54 years,Male,Three to five persons,"Total, food security",Low 95% confidence interval (percent),v97176608,6.4.2.4.1.3,100.0
2012,Inuvialuit region,25 to 54 years,Male,Three to five persons,"Total, food security",High 95% confidence interval (percent),v97176609,6.4.2.4.1.4,100.0
2012,Inuvialuit region,25 to 54 years,Male,Three to five persons,High or marginal food security,Number of persons,v97176610,6.4.2.4.2.1,280.0
2012,Inuvialuit region,25 to 54 years,Male,Three to five persons,High or marginal food security,Percent,v97176611,6.4.2.4.2.2,75.7
2012,Inuvialuit region,25 to 54 years,Male,Three to five persons,High or marginal food security,Low 95% confidence interval (percent),v97176612,6.4.2.4.2.3,64.0
2012,Inuvialuit region,25 to 54 years,Male,Three to five persons,High or marginal food security,High 95% confidence interval (percent),v97176613,6.4.2.4.2.4,82.6
2012,Inuvialuit region,25 to 54 years,Male,Three to five persons,Low food security,Number of persons,v97176614,6.4.2.4.3.1,40.0
2012,Inuvialuit region,25 to 54 years,Male,Three to five persons,Low food security,Percent,v97176615,6.4.2.4.3.2,10.8
2012,Inuvialuit region,25 to 54 years,Male,Three to five persons,Low food security,Low 95% confidence interval (percent),v97176616,6.4.2.4.3.3,6.5
2012,Inuvialuit region,25 to 54 years,Male,Three to five persons,Low food security,High 95% confidence interval (percent),v97176617,6.4.2.4.3.4,18.0
2012,Inuvialuit region,25 to 54 years,Male,Three to five persons,Very low food security,Number of persons,v97176618,6.4.2.4.4.1,F
2012,Inuvialuit region,25 to 54 years,Male,Three to five persons,Very low food security,Percent,v97176619,6.4.2.4.4.2,F
2012,Inuvialuit region,25 to 54 years,Male,Three to five persons,Very low food security,Low 95% confidence interval (percent),v97176620,6.4.2.4.4.3,F
2012,Inuvialuit region,25 to 54 years,Male,Three to five persons,Very low food security,High 95% confidence interval (percent),v97176621,6.4.2.4.4.4,F
2012,Inuvialuit region,25 to 54 years,Male,Three to five persons,Food security not specified,Number of persons,v97176622,6.4.2.4.5.1,F
2012,Inuvialuit region,25 to 54 years,Male,Three to five persons,Food security not specified,Percent,v97176623,6.4.2.4.5.2,F
2012,Inuvialuit region,25 to 54 years,Male,Three to five persons,Food security not specified,Low 95% confidence interval (percent),v97176624,6.4.2.4.5.3,F
2012,Inuvialuit region,25 to 54 years,Male,Three to five persons,Food security not specified,High 95% confidence interval (percent),v97176625,6.4.2.4.5.4,F
2012,Inuvialuit region,25 to 54 years,Male,More than five persons,"Total, food security",Number of persons,v97176626,6.4.2.5.1.1,120.0
2012,Inuvialuit region,25 to 54 years,Male,More than five persons,"Total, food security",Percent,v97176627,6.4.2.5.1.2,100.0
2012,Inuvialuit region,25 to 54 years,Male,More than five persons,"Total, food security",Low 95% confidence interval (percent),v97176628,6.4.2.5.1.3,100.0
2012,Inuvialuit region,25 to 54 years,Male,More than five persons,"Total, food security",High 95% confidence interval (percent),v97176629,6.4.2.5.1.4,100.0
2012,Inuvialuit region,25 to 54 years,Male,More than five persons,High or marginal food security,Number of persons,v97176630,6.4.2.5.2.1,80.0
2012,Inuvialuit region,25 to 54 years,Male,More than five persons,High or marginal food security,Percent,v97176631,6.4.2.5.2.2,66.7
2012,Inuvialuit region,25 to 54 years,Male,More than five persons,High or marginal food security,Low 95% confidence interval (percent),v97176632,6.4.2.5.2.3,42.4
2012,Inuvialuit region,25 to 54 years,Male,More than five persons,High or marginal food security,High 95% confidence interval (percent),v97176633,6.4.2.5.2.4,79.1
2012,Inuvialuit region,25 to 54 years,Male,More than five persons,Low food security,Number of persons,v97176634,6.4.2.5.3.1,F
2012,Inuvialuit region,25 to 54 years,Male,More than five persons,Low food security,Percent,v97176635,6.4.2.5.3.2,F
2012,Inuvialuit region,25 to 54 years,Male,More than five persons,Low food security,Low 95% confidence interval (percent),v97176636,6.4.2.5.3.3,F
2012,Inuvialuit region,25 to 54 years,Male,More than five persons,Low food security,High 95% confidence interval (percent),v97176637,6.4.2.5.3.4,F
2012,Inuvialuit region,25 to 54 years,Male,More than five persons,Very low food security,Number of persons,v97176638,6.4.2.5.4.1,F
2012,Inuvialuit region,25 to 54 years,Male,More than five persons,Very low food security,Percent,v97176639,6.4.2.5.4.2,F
