Ref_Date,GEO,INCOME,Vector,Coordinate,Value
2011,Alberta,Number of farm operators,v29789264,10.1,52920.0
2012,Alberta,Number of farm operators,v29789264,10.1,54700.0
2013,Alberta,Number of farm operators,v29789264,10.1,54280.0
2014,Alberta,Number of farm operators,v29789264,10.1,53550.0
2002,Alberta,"Number of farm operators, distribution by province (percent)",v29789265,10.2,23.4
2003,Alberta,"Number of farm operators, distribution by province (percent)",v29789265,10.2,22.6
2004,Alberta,"Number of farm operators, distribution by province (percent)",v29789265,10.2,23.0
2005,Alberta,"Number of farm operators, distribution by province (percent)",v29789265,10.2,23.2
2006,Alberta,"Number of farm operators, distribution by province (percent)",v29789265,10.2,22.4
2007,Alberta,"Number of farm operators, distribution by province (percent)",v29789265,10.2,21.8
2008,Alberta,"Number of farm operators, distribution by province (percent)",v29789265,10.2,22.4
2009,Alberta,"Number of farm operators, distribution by province (percent)",v29789265,10.2,23.2
2010,Alberta,"Number of farm operators, distribution by province (percent)",v29789265,10.2,22.2
2011,Alberta,"Number of farm operators, distribution by province (percent)",v29789265,10.2,22.2
2012,Alberta,"Number of farm operators, distribution by province (percent)",v29789265,10.2,22.3
2013,Alberta,"Number of farm operators, distribution by province (percent)",v29789265,10.2,22.2
2014,Alberta,"Number of farm operators, distribution by province (percent)",v29789265,10.2,22.2
1998,Alberta,Number of farms,v29789266,10.3,54305.0
1999,Alberta,Number of farms,v29789266,10.3,54200.0
2000,Alberta,Number of farms,v29789266,10.3,54210.0
2001,Alberta,Number of farms,v29789266,10.3,54370.0
2002,Alberta,Number of farms,v29789266,10.3,53085.0
2003,Alberta,Number of farms,v29789266,10.3,48725.0
2004,Alberta,Number of farms,v29789266,10.3,47865.0
2005,Alberta,Number of farms,v29789266,10.3,48280.0
2006,Alberta,Number of farms,v29789266,10.3,44660.0
2007,Alberta,Number of farms,v29789266,10.3,42660.0
2008,Alberta,Number of farms,v29789266,10.3,42825.0
2009,Alberta,Number of farms,v29789266,10.3,43065.0
2010,Alberta,Number of farms,v29789266,10.3,39645.0
2011,Alberta,Number of farms,v29789266,10.3,39840.0
2012,Alberta,Number of farms,v29789266,10.3,41475.0
2013,Alberta,Number of farms,v29789266,10.3,40580.0
2014,Alberta,Number of farms,v29789266,10.3,39670.0
2002,Alberta,"Number of farms, distribution by province (percent)",v29789267,10.4,24.3
2003,Alberta,"Number of farms, distribution by province (percent)",v29789267,10.4,23.5
2004,Alberta,"Number of farms, distribution by province (percent)",v29789267,10.4,23.9
2005,Alberta,"Number of farms, distribution by province (percent)",v29789267,10.4,24.1
2006,Alberta,"Number of farms, distribution by province (percent)",v29789267,10.4,23.3
2007,Alberta,"Number of farms, distribution by province (percent)",v29789267,10.4,22.6
2008,Alberta,"Number of farms, distribution by province (percent)",v29789267,10.4,23.2
2009,Alberta,"Number of farms, distribution by province (percent)",v29789267,10.4,23.8
2010,Alberta,"Number of farms, distribution by province (percent)",v29789267,10.4,22.8
2011,Alberta,"Number of farms, distribution by province (percent)",v29789267,10.4,23.2
2012,Alberta,"Number of farms, distribution by province (percent)",v29789267,10.4,23.4
2013,Alberta,"Number of farms, distribution by province (percent)",v29789267,10.4,23.1
2014,Alberta,"Number of farms, distribution by province (percent)",v29789267,10.4,23.1
1998,Alberta,"Total income (x 1,000)",v29789268,10.5,2854742.0
1999,Alberta,"Total income (x 1,000)",v29789268,10.5,2813807.0
2000,Alberta,"Total income (x 1,000)",v29789268,10.5,3141987.0
2001,Alberta,"Total income (x 1,000)",v29789268,10.5,3573342.0
2002,Alberta,"Total income (x 1,000)",v29789268,10.5,3700735.0
2003,Alberta,"Total income (x 1,000)",v29789268,10.5,3007743.0
2004,Alberta,"Total income (x 1,000)",v29789268,10.5,3559144.0
2005,Alberta,"Total income (x 1,000)",v29789268,10.5,3737153.0
2006,Alberta,"Total income (x 1,000)",v29789268,10.5,3905293.0
2007,Alberta,"Total income (x 1,000)",v29789268,10.5,4375183.0
2008,Alberta,"Total income (x 1,000)",v29789268,10.5,4917261.0
2009,Alberta,"Total income (x 1,000)",v29789268,10.5,4778179.0
2010,Alberta,"Total income (x 1,000)",v29789268,10.5,4069610.0
2011,Alberta,"Total income (x 1,000)",v29789268,10.5,4753010.0
2012,Alberta,"Total income (x 1,000)",v29789268,10.5,5909760.0
2013,Alberta,"Total income (x 1,000)",v29789268,10.5,6001206.0
2014,Alberta,"Total income (x 1,000)",v29789268,10.5,5823211.0
1998,Alberta,"Off-farm income (x 1,000)",v29789269,10.6,1772114.0
1999,Alberta,"Off-farm income (x 1,000)",v29789269,10.6,1813807.0
2000,Alberta,"Off-farm income (x 1,000)",v29789269,10.6,1918833.0
2001,Alberta,"Off-farm income (x 1,000)",v29789269,10.6,2131600.0
2002,Alberta,"Off-farm income (x 1,000)",v29789269,10.6,2169986.0
2003,Alberta,"Off-farm income (x 1,000)",v29789269,10.6,2122049.0
2004,Alberta,"Off-farm income (x 1,000)",v29789269,10.6,2314505.0
2005,Alberta,"Off-farm income (x 1,000)",v29789269,10.6,2596316.0
2006,Alberta,"Off-farm income (x 1,000)",v29789269,10.6,2795809.0
2007,Alberta,"Off-farm income (x 1,000)",v29789269,10.6,2887930.0
2008,Alberta,"Off-farm income (x 1,000)",v29789269,10.6,2961749.0
2009,Alberta,"Off-farm income (x 1,000)",v29789269,10.6,2823337.0
2010,Alberta,"Off-farm income (x 1,000)",v29789269,10.6,2570360.0
2011,Alberta,"Off-farm income (x 1,000)",v29789269,10.6,2661683.0
2012,Alberta,"Off-farm income (x 1,000)",v29789269,10.6,2995914.0
2013,Alberta,"Off-farm income (x 1,000)",v29789269,10.6,3074895.0
2014,Alberta,"Off-farm income (x 1,000)",v29789269,10.6,3295977.0
2002,Alberta,"Off-farm employment income (x 1,000)",v29789270,10.7,1420387.0
2003,Alberta,"Off-farm employment income (x 1,000)",v29789270,10.7,1346004.0
2004,Alberta,"Off-farm employment income (x 1,000)",v29789270,10.7,1464894.0
2005,Alberta,"Off-farm employment income (x 1,000)",v29789270,10.7,1694919.0
2006,Alberta,"Off-farm employment income (x 1,000)",v29789270,10.7,1770345.0
2007,Alberta,"Off-farm employment income (x 1,000)",v29789270,10.7,1804907.0
2008,Alberta,"Off-farm employment income (x 1,000)",v29789270,10.7,1809703.0
2009,Alberta,"Off-farm employment income (x 1,000)",v29789270,10.7,1635539.0
2010,Alberta,"Off-farm employment income (x 1,000)",v29789270,10.7,1533883.0
2011,Alberta,"Off-farm employment income (x 1,000)",v29789270,10.7,1625690.0
2012,Alberta,"Off-farm employment income (x 1,000)",v29789270,10.7,1790056.0
2013,Alberta,"Off-farm employment income (x 1,000)",v29789270,10.7,1729767.0
2014,Alberta,"Off-farm employment income (x 1,000)",v29789270,10.7,1818500.0
2002,Alberta,"Wages and salaries (x 1,000)",v29789271,10.8,1288861.0
2003,Alberta,"Wages and salaries (x 1,000)",v29789271,10.8,1228814.0
2004,Alberta,"Wages and salaries (x 1,000)",v29789271,10.8,1344454.0
2005,Alberta,"Wages and salaries (x 1,000)",v29789271,10.8,1547456.0
2006,Alberta,"Wages and salaries (x 1,000)",v29789271,10.8,1600870.0
2007,Alberta,"Wages and salaries (x 1,000)",v29789271,10.8,1632550.0
2008,Alberta,"Wages and salaries (x 1,000)",v29789271,10.8,1660808.0
2009,Alberta,"Wages and salaries (x 1,000)",v29789271,10.8,1529139.0
2010,Alberta,"Wages and salaries (x 1,000)",v29789271,10.8,1438003.0
2011,Alberta,"Wages and salaries (x 1,000)",v29789271,10.8,1516596.0
2012,Alberta,"Wages and salaries (x 1,000)",v29789271,10.8,1673849.0
2013,Alberta,"Wages and salaries (x 1,000)",v29789271,10.8,1622675.0
2014,Alberta,"Wages and salaries (x 1,000)",v29789271,10.8,1709490.0
2002,Alberta,"Net off-farm self-employment income (x 1,000)",v29789272,10.9,131526.0
2003,Alberta,"Net off-farm self-employment income (x 1,000)",v29789272,10.9,117190.0
2004,Alberta,"Net off-farm self-employment income (x 1,000)",v29789272,10.9,120440.0
2005,Alberta,"Net off-farm self-employment income (x 1,000)",v29789272,10.9,147464.0
2006,Alberta,"Net off-farm self-employment income (x 1,000)",v29789272,10.9,169475.0
2007,Alberta,"Net off-farm self-employment income (x 1,000)",v29789272,10.9,172357.0
2008,Alberta,"Net off-farm self-employment income (x 1,000)",v29789272,10.9,148895.0
2009,Alberta,"Net off-farm self-employment income (x 1,000)",v29789272,10.9,106401.0
2010,Alberta,"Net off-farm self-employment income (x 1,000)",v29789272,10.9,95880.0
2011,Alberta,"Net off-farm self-employment income (x 1,000)",v29789272,10.9,109094.0
2012,Alberta,"Net off-farm self-employment income (x 1,000)",v29789272,10.9,116207.0
2013,Alberta,"Net off-farm self-employment income (x 1,000)",v29789272,10.9,107093.0
2014,Alberta,"Net off-farm self-employment income (x 1,000)",v29789272,10.9,109010.0
2002,Alberta,"Investment income (x 1,000)",v29789273,10.10,355962.0
2003,Alberta,"Investment income (x 1,000)",v29789273,10.10,367910.0
2004,Alberta,"Investment income (x 1,000)",v29789273,10.10,373013.0
2005,Alberta,"Investment income (x 1,000)",v29789273,10.10,434515.0
2006,Alberta,"Investment income (x 1,000)",v29789273,10.10,562785.0
2007,Alberta,"Investment income (x 1,000)",v29789273,10.10,621544.0
2008,Alberta,"Investment income (x 1,000)",v29789273,10.10,669986.0
2009,Alberta,"Investment income (x 1,000)",v29789273,10.10,709720.0
2010,Alberta,"Investment income (x 1,000)",v29789273,10.10,606202.0
2011,Alberta,"Investment income (x 1,000)",v29789273,10.10,621801.0
2012,Alberta,"Investment income (x 1,000)",v29789273,10.10,717416.0
2013,Alberta,"Investment income (x 1,000)",v29789273,10.10,811060.0
2014,Alberta,"Investment income (x 1,000)",v29789273,10.10,956687.0
2002,Alberta,"Pension income (x 1,000)",v29789274,10.11,285801.0
2003,Alberta,"Pension income (x 1,000)",v29789274,10.11,278658.0
2004,Alberta,"Pension income (x 1,000)",v29789274,10.11,292803.0
2005,Alberta,"Pension income (x 1,000)",v29789274,10.11,321545.0
2006,Alberta,"Pension income (x 1,000)",v29789274,10.11,313371.0
2007,Alberta,"Pension income (x 1,000)",v29789274,10.11,318335.0
2008,Alberta,"Pension income (x 1,000)",v29789274,10.11,322658.0
2009,Alberta,"Pension income (x 1,000)",v29789274,10.11,336785.0
2010,Alberta,"Pension income (x 1,000)",v29789274,10.11,321873.0
2011,Alberta,"Pension income (x 1,000)",v29789274,10.11,315199.0
2012,Alberta,"Pension income (x 1,000)",v29789274,10.11,366486.0
2013,Alberta,"Pension income (x 1,000)",v29789274,10.11,398387.0
2014,Alberta,"Pension income (x 1,000)",v29789274,10.11,386967.0
2002,Alberta,"Government social transfers (x 1,000)",v29789275,10.12,34108.0
2003,Alberta,"Government social transfers (x 1,000)",v29789275,10.12,30512.0
2004,Alberta,"Government social transfers (x 1,000)",v29789275,10.12,30920.0
2005,Alberta,"Government social transfers (x 1,000)",v29789275,10.12,33601.0
2006,Alberta,"Government social transfers (x 1,000)",v29789275,10.12,36625.0
2007,Alberta,"Government social transfers (x 1,000)",v29789275,10.12,31031.0
2008,Alberta,"Government social transfers (x 1,000)",v29789275,10.12,32447.0
2009,Alberta,"Government social transfers (x 1,000)",v29789275,10.12,36970.0
2010,Alberta,"Government social transfers (x 1,000)",v29789275,10.12,35735.0
2011,Alberta,"Government social transfers (x 1,000)",v29789275,10.12,31333.0
2012,Alberta,"Government social transfers (x 1,000)",v29789275,10.12,30497.0
2013,Alberta,"Government social transfers (x 1,000)",v29789275,10.12,27999.0
2014,Alberta,"Government social transfers (x 1,000)",v29789275,10.12,29371.0
2002,Alberta,"Other off-farm income (x 1,000)",v29789276,10.13,73728.0
2003,Alberta,"Other off-farm income (x 1,000)",v29789276,10.13,98964.0
2004,Alberta,"Other off-farm income (x 1,000)",v29789276,10.13,152874.0
2005,Alberta,"Other off-farm income (x 1,000)",v29789276,10.13,111736.0
2006,Alberta,"Other off-farm income (x 1,000)",v29789276,10.13,112682.0
2007,Alberta,"Other off-farm income (x 1,000)",v29789276,10.13,112114.0
2008,Alberta,"Other off-farm income (x 1,000)",v29789276,10.13,126955.0
2009,Alberta,"Other off-farm income (x 1,000)",v29789276,10.13,104323.0
2010,Alberta,"Other off-farm income (x 1,000)",v29789276,10.13,72666.0
2011,Alberta,"Other off-farm income (x 1,000)",v29789276,10.13,67660.0
2012,Alberta,"Other off-farm income (x 1,000)",v29789276,10.13,91459.0
2013,Alberta,"Other off-farm income (x 1,000)",v29789276,10.13,107682.0
2014,Alberta,"Other off-farm income (x 1,000)",v29789276,10.13,104452.0
1998,Alberta,"Net operating income (x 1,000)",v29789277,10.14,1082628.0
1999,Alberta,"Net operating income (x 1,000)",v29789277,10.14,1000000.0
2000,Alberta,"Net operating income (x 1,000)",v29789277,10.14,1223154.0
2001,Alberta,"Net operating income (x 1,000)",v29789277,10.14,1441741.0
2002,Alberta,"Net operating income (x 1,000)",v29789277,10.14,1530750.0
2003,Alberta,"Net operating income (x 1,000)",v29789277,10.14,885694.0
2004,Alberta,"Net operating income (x 1,000)",v29789277,10.14,1244639.0
2005,Alberta,"Net operating income (x 1,000)",v29789277,10.14,1140836.0
2006,Alberta,"Net operating income (x 1,000)",v29789277,10.14,1109484.0
2007,Alberta,"Net operating income (x 1,000)",v29789277,10.14,1487253.0
2008,Alberta,"Net operating income (x 1,000)",v29789277,10.14,1955512.0
2009,Alberta,"Net operating income (x 1,000)",v29789277,10.14,1954841.0
2010,Alberta,"Net operating income (x 1,000)",v29789277,10.14,1499250.0
2011,Alberta,"Net operating income (x 1,000)",v29789277,10.14,2091327.0
2012,Alberta,"Net operating income (x 1,000)",v29789277,10.14,2913846.0
2013,Alberta,"Net operating income (x 1,000)",v29789277,10.14,2926310.0
2014,Alberta,"Net operating income (x 1,000)",v29789277,10.14,2527235.0
2002,Alberta,"Net program payments (x 1,000)",v29789278,10.15,816886.0
2003,Alberta,"Net program payments (x 1,000)",v29789278,10.15,959592.0
2004,Alberta,"Net program payments (x 1,000)",v29789278,10.15,937441.0
2005,Alberta,"Net program payments (x 1,000)",v29789278,10.15,935931.0
2006,Alberta,"Net program payments (x 1,000)",v29789278,10.15,828001.0
2007,Alberta,"Net program payments (x 1,000)",v29789278,10.15,706109.0
2008,Alberta,"Net program payments (x 1,000)",v29789278,10.15,730736.0
2009,Alberta,"Net program payments (x 1,000)",v29789278,10.15,527539.0
2010,Alberta,"Net program payments (x 1,000)",v29789278,10.15,564191.0
2011,Alberta,"Net program payments (x 1,000)",v29789278,10.15,399099.0
2012,Alberta,"Net program payments (x 1,000)",v29789278,10.15,478463.0
2013,Alberta,"Net program payments (x 1,000)",v29789278,10.15,407370.0
2014,Alberta,"Net program payments (x 1,000)",v29789278,10.15,233049.0
2002,Alberta,"Net market income (x 1,000)",v29789279,10.16,713863.0
2003,Alberta,"Net market income (x 1,000)",v29789279,10.16,-73898.0
2004,Alberta,"Net market income (x 1,000)",v29789279,10.16,307197.0
2005,Alberta,"Net market income (x 1,000)",v29789279,10.16,204905.0
2006,Alberta,"Net market income (x 1,000)",v29789279,10.16,281483.0
2007,Alberta,"Net market income (x 1,000)",v29789279,10.16,781144.0
2008,Alberta,"Net market income (x 1,000)",v29789279,10.16,1224776.0
