Ref_Date,GEO,AGE,SEX,SMOKING,STATS,Vector,Coordinate,Value
2012,Outside Inuit Nunangat,"Total, 15 years and over",Male,Non-smoker,Number of persons,v97165966,7.1.2.5.1,3520.0
2012,Outside Inuit Nunangat,"Total, 15 years and over",Male,Non-smoker,Percent,v97165967,7.1.2.5.2,66.9
2012,Outside Inuit Nunangat,"Total, 15 years and over",Male,Non-smoker,Low 95% confidence interval (percent),v97165968,7.1.2.5.3,55.3
2012,Outside Inuit Nunangat,"Total, 15 years and over",Male,Non-smoker,High 95% confidence interval (percent),v97165969,7.1.2.5.4,76.8
2012,Outside Inuit Nunangat,"Total, 15 years and over",Male,Exposed to second-hand smoke at home,Number of persons,v97165970,7.1.2.6.1,F
2012,Outside Inuit Nunangat,"Total, 15 years and over",Male,Exposed to second-hand smoke at home,Percent,v97165971,7.1.2.6.2,F
2012,Outside Inuit Nunangat,"Total, 15 years and over",Male,Exposed to second-hand smoke at home,Low 95% confidence interval (percent),v97165972,7.1.2.6.3,F
2012,Outside Inuit Nunangat,"Total, 15 years and over",Male,Exposed to second-hand smoke at home,High 95% confidence interval (percent),v97165973,7.1.2.6.4,F
2012,Outside Inuit Nunangat,"Total, 15 years and over",Male,Not exposed to second-hand smoke at home,Number of persons,v97165974,7.1.2.7.1,3150.0
2012,Outside Inuit Nunangat,"Total, 15 years and over",Male,Not exposed to second-hand smoke at home,Percent,v97165975,7.1.2.7.2,59.9
2012,Outside Inuit Nunangat,"Total, 15 years and over",Male,Not exposed to second-hand smoke at home,Low 95% confidence interval (percent),v97165976,7.1.2.7.3,48.2
2012,Outside Inuit Nunangat,"Total, 15 years and over",Male,Not exposed to second-hand smoke at home,High 95% confidence interval (percent),v97165977,7.1.2.7.4,70.7
2012,Outside Inuit Nunangat,"Total, 15 years and over",Male,Not specified if exposed to second-hand smoke at home,Number of persons,v97165978,7.1.2.8.1,F
2012,Outside Inuit Nunangat,"Total, 15 years and over",Male,Not specified if exposed to second-hand smoke at home,Percent,v97165979,7.1.2.8.2,F
2012,Outside Inuit Nunangat,"Total, 15 years and over",Male,Not specified if exposed to second-hand smoke at home,Low 95% confidence interval (percent),v97165980,7.1.2.8.3,F
2012,Outside Inuit Nunangat,"Total, 15 years and over",Male,Not specified if exposed to second-hand smoke at home,High 95% confidence interval (percent),v97165981,7.1.2.8.4,F
2012,Outside Inuit Nunangat,"Total, 15 years and over",Male,Smoking status not specified,Number of persons,v97165982,7.1.2.9.1,F
2012,Outside Inuit Nunangat,"Total, 15 years and over",Male,Smoking status not specified,Percent,v97165983,7.1.2.9.2,F
2012,Outside Inuit Nunangat,"Total, 15 years and over",Male,Smoking status not specified,Low 95% confidence interval (percent),v97165984,7.1.2.9.3,F
2012,Outside Inuit Nunangat,"Total, 15 years and over",Male,Smoking status not specified,High 95% confidence interval (percent),v97165985,7.1.2.9.4,F
2012,Outside Inuit Nunangat,"Total, 15 years and over",Female,"Total, smoking status",Number of persons,v97165986,7.1.3.1.1,7130.0
2012,Outside Inuit Nunangat,"Total, 15 years and over",Female,"Total, smoking status",Percent,v97165987,7.1.3.1.2,100.0
2012,Outside Inuit Nunangat,"Total, 15 years and over",Female,"Total, smoking status",Low 95% confidence interval (percent),v97165988,7.1.3.1.3,100.0
2012,Outside Inuit Nunangat,"Total, 15 years and over",Female,"Total, smoking status",High 95% confidence interval (percent),v97165989,7.1.3.1.4,100.0
2012,Outside Inuit Nunangat,"Total, 15 years and over",Female,Current daily or occasional smoker,Number of persons,v97165990,7.1.3.2.1,2730.0
2012,Outside Inuit Nunangat,"Total, 15 years and over",Female,Current daily or occasional smoker,Percent,v97165991,7.1.3.2.2,38.3
2012,Outside Inuit Nunangat,"Total, 15 years and over",Female,Current daily or occasional smoker,Low 95% confidence interval (percent),v97165992,7.1.3.2.3,29.7
2012,Outside Inuit Nunangat,"Total, 15 years and over",Female,Current daily or occasional smoker,High 95% confidence interval (percent),v97165993,7.1.3.2.4,47.7
2012,Outside Inuit Nunangat,"Total, 15 years and over",Female,Daily smoker,Number of persons,v97165994,7.1.3.3.1,2130.0
2012,Outside Inuit Nunangat,"Total, 15 years and over",Female,Daily smoker,Percent,v97165995,7.1.3.3.2,29.9
2012,Outside Inuit Nunangat,"Total, 15 years and over",Female,Daily smoker,Low 95% confidence interval (percent),v97165996,7.1.3.3.3,21.9
2012,Outside Inuit Nunangat,"Total, 15 years and over",Female,Daily smoker,High 95% confidence interval (percent),v97165997,7.1.3.3.4,39.2
2012,Outside Inuit Nunangat,"Total, 15 years and over",Female,Occasional smoker,Number of persons,v97165998,7.1.3.4.1,600.0
2012,Outside Inuit Nunangat,"Total, 15 years and over",Female,Occasional smoker,Percent,v97165999,7.1.3.4.2,8.4
2012,Outside Inuit Nunangat,"Total, 15 years and over",Female,Occasional smoker,Low 95% confidence interval (percent),v97166000,7.1.3.4.3,4.9
2012,Outside Inuit Nunangat,"Total, 15 years and over",Female,Occasional smoker,High 95% confidence interval (percent),v97166001,7.1.3.4.4,14.3
2012,Outside Inuit Nunangat,"Total, 15 years and over",Female,Non-smoker,Number of persons,v97166002,7.1.3.5.1,3980.0
2012,Outside Inuit Nunangat,"Total, 15 years and over",Female,Non-smoker,Percent,v97166003,7.1.3.5.2,55.8
2012,Outside Inuit Nunangat,"Total, 15 years and over",Female,Non-smoker,Low 95% confidence interval (percent),v97166004,7.1.3.5.3,46.8
2012,Outside Inuit Nunangat,"Total, 15 years and over",Female,Non-smoker,High 95% confidence interval (percent),v97166005,7.1.3.5.4,64.6
2012,Outside Inuit Nunangat,"Total, 15 years and over",Female,Exposed to second-hand smoke at home,Number of persons,v97166006,7.1.3.6.1,F
2012,Outside Inuit Nunangat,"Total, 15 years and over",Female,Exposed to second-hand smoke at home,Percent,v97166007,7.1.3.6.2,F
2012,Outside Inuit Nunangat,"Total, 15 years and over",Female,Exposed to second-hand smoke at home,Low 95% confidence interval (percent),v97166008,7.1.3.6.3,F
2012,Outside Inuit Nunangat,"Total, 15 years and over",Female,Exposed to second-hand smoke at home,High 95% confidence interval (percent),v97166009,7.1.3.6.4,F
2012,Outside Inuit Nunangat,"Total, 15 years and over",Female,Not exposed to second-hand smoke at home,Number of persons,v97166010,7.1.3.7.1,3790.0
2012,Outside Inuit Nunangat,"Total, 15 years and over",Female,Not exposed to second-hand smoke at home,Percent,v97166011,7.1.3.7.2,53.2
2012,Outside Inuit Nunangat,"Total, 15 years and over",Female,Not exposed to second-hand smoke at home,Low 95% confidence interval (percent),v97166012,7.1.3.7.3,44.1
2012,Outside Inuit Nunangat,"Total, 15 years and over",Female,Not exposed to second-hand smoke at home,High 95% confidence interval (percent),v97166013,7.1.3.7.4,62.1
2012,Outside Inuit Nunangat,"Total, 15 years and over",Female,Not specified if exposed to second-hand smoke at home,Number of persons,v97166014,7.1.3.8.1,F
2012,Outside Inuit Nunangat,"Total, 15 years and over",Female,Not specified if exposed to second-hand smoke at home,Percent,v97166015,7.1.3.8.2,F
2012,Outside Inuit Nunangat,"Total, 15 years and over",Female,Not specified if exposed to second-hand smoke at home,Low 95% confidence interval (percent),v97166016,7.1.3.8.3,F
2012,Outside Inuit Nunangat,"Total, 15 years and over",Female,Not specified if exposed to second-hand smoke at home,High 95% confidence interval (percent),v97166017,7.1.3.8.4,F
2012,Outside Inuit Nunangat,"Total, 15 years and over",Female,Smoking status not specified,Number of persons,v97166018,7.1.3.9.1,F
2012,Outside Inuit Nunangat,"Total, 15 years and over",Female,Smoking status not specified,Percent,v97166019,7.1.3.9.2,F
2012,Outside Inuit Nunangat,"Total, 15 years and over",Female,Smoking status not specified,Low 95% confidence interval (percent),v97166020,7.1.3.9.3,F
2012,Outside Inuit Nunangat,"Total, 15 years and over",Female,Smoking status not specified,High 95% confidence interval (percent),v97166021,7.1.3.9.4,F
2012,Outside Inuit Nunangat,15 to 24 years,Both sexes,"Total, smoking status",Number of persons,v97166022,7.2.1.1.1,3260.0
2012,Outside Inuit Nunangat,15 to 24 years,Both sexes,"Total, smoking status",Percent,v97166023,7.2.1.1.2,100.0
2012,Outside Inuit Nunangat,15 to 24 years,Both sexes,"Total, smoking status",Low 95% confidence interval (percent),v97166024,7.2.1.1.3,100.0
2012,Outside Inuit Nunangat,15 to 24 years,Both sexes,"Total, smoking status",High 95% confidence interval (percent),v97166025,7.2.1.1.4,100.0
2012,Outside Inuit Nunangat,15 to 24 years,Both sexes,Current daily or occasional smoker,Number of persons,v97166026,7.2.1.2.1,1500.0
2012,Outside Inuit Nunangat,15 to 24 years,Both sexes,Current daily or occasional smoker,Percent,v97166027,7.2.1.2.2,46.0
2012,Outside Inuit Nunangat,15 to 24 years,Both sexes,Current daily or occasional smoker,Low 95% confidence interval (percent),v97166028,7.2.1.2.3,32.5
2012,Outside Inuit Nunangat,15 to 24 years,Both sexes,Current daily or occasional smoker,High 95% confidence interval (percent),v97166029,7.2.1.2.4,60.1
2012,Outside Inuit Nunangat,15 to 24 years,Both sexes,Daily smoker,Number of persons,v97166030,7.2.1.3.1,1160.0
2012,Outside Inuit Nunangat,15 to 24 years,Both sexes,Daily smoker,Percent,v97166031,7.2.1.3.2,35.6
2012,Outside Inuit Nunangat,15 to 24 years,Both sexes,Daily smoker,Low 95% confidence interval (percent),v97166032,7.2.1.3.3,22.9
2012,Outside Inuit Nunangat,15 to 24 years,Both sexes,Daily smoker,High 95% confidence interval (percent),v97166033,7.2.1.3.4,50.4
2012,Outside Inuit Nunangat,15 to 24 years,Both sexes,Occasional smoker,Number of persons,v97166034,7.2.1.4.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Both sexes,Occasional smoker,Percent,v97166035,7.2.1.4.2,F
2012,Outside Inuit Nunangat,15 to 24 years,Both sexes,Occasional smoker,Low 95% confidence interval (percent),v97166036,7.2.1.4.3,F
2012,Outside Inuit Nunangat,15 to 24 years,Both sexes,Occasional smoker,High 95% confidence interval (percent),v97166037,7.2.1.4.4,F
2012,Outside Inuit Nunangat,15 to 24 years,Both sexes,Non-smoker,Number of persons,v97166038,7.2.1.5.1,1570.0
2012,Outside Inuit Nunangat,15 to 24 years,Both sexes,Non-smoker,Percent,v97166039,7.2.1.5.2,48.2
2012,Outside Inuit Nunangat,15 to 24 years,Both sexes,Non-smoker,Low 95% confidence interval (percent),v97166040,7.2.1.5.3,34.1
2012,Outside Inuit Nunangat,15 to 24 years,Both sexes,Non-smoker,High 95% confidence interval (percent),v97166041,7.2.1.5.4,62.4
2012,Outside Inuit Nunangat,15 to 24 years,Both sexes,Exposed to second-hand smoke at home,Number of persons,v97166042,7.2.1.6.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Both sexes,Exposed to second-hand smoke at home,Percent,v97166043,7.2.1.6.2,F
2012,Outside Inuit Nunangat,15 to 24 years,Both sexes,Exposed to second-hand smoke at home,Low 95% confidence interval (percent),v97166044,7.2.1.6.3,F
2012,Outside Inuit Nunangat,15 to 24 years,Both sexes,Exposed to second-hand smoke at home,High 95% confidence interval (percent),v97166045,7.2.1.6.4,F
2012,Outside Inuit Nunangat,15 to 24 years,Both sexes,Not exposed to second-hand smoke at home,Number of persons,v97166046,7.2.1.7.1,1280.0
2012,Outside Inuit Nunangat,15 to 24 years,Both sexes,Not exposed to second-hand smoke at home,Percent,v97166047,7.2.1.7.2,39.3
2012,Outside Inuit Nunangat,15 to 24 years,Both sexes,Not exposed to second-hand smoke at home,Low 95% confidence interval (percent),v97166048,7.2.1.7.3,25.0
2012,Outside Inuit Nunangat,15 to 24 years,Both sexes,Not exposed to second-hand smoke at home,High 95% confidence interval (percent),v97166049,7.2.1.7.4,55.4
2012,Outside Inuit Nunangat,15 to 24 years,Both sexes,Not specified if exposed to second-hand smoke at home,Number of persons,v97166050,7.2.1.8.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Both sexes,Not specified if exposed to second-hand smoke at home,Percent,v97166051,7.2.1.8.2,F
2012,Outside Inuit Nunangat,15 to 24 years,Both sexes,Not specified if exposed to second-hand smoke at home,Low 95% confidence interval (percent),v97166052,7.2.1.8.3,F
2012,Outside Inuit Nunangat,15 to 24 years,Both sexes,Not specified if exposed to second-hand smoke at home,High 95% confidence interval (percent),v97166053,7.2.1.8.4,F
2012,Outside Inuit Nunangat,15 to 24 years,Both sexes,Smoking status not specified,Number of persons,v97166054,7.2.1.9.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Both sexes,Smoking status not specified,Percent,v97166055,7.2.1.9.2,F
2012,Outside Inuit Nunangat,15 to 24 years,Both sexes,Smoking status not specified,Low 95% confidence interval (percent),v97166056,7.2.1.9.3,F
2012,Outside Inuit Nunangat,15 to 24 years,Both sexes,Smoking status not specified,High 95% confidence interval (percent),v97166057,7.2.1.9.4,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,"Total, smoking status",Number of persons,v97166058,7.2.2.1.1,1390.0
2012,Outside Inuit Nunangat,15 to 24 years,Male,"Total, smoking status",Percent,v97166059,7.2.2.1.2,100.0
2012,Outside Inuit Nunangat,15 to 24 years,Male,"Total, smoking status",Low 95% confidence interval (percent),v97166060,7.2.2.1.3,100.0
2012,Outside Inuit Nunangat,15 to 24 years,Male,"Total, smoking status",High 95% confidence interval (percent),v97166061,7.2.2.1.4,100.0
2012,Outside Inuit Nunangat,15 to 24 years,Male,Current daily or occasional smoker,Number of persons,v97166062,7.2.2.2.1,410.0
2012,Outside Inuit Nunangat,15 to 24 years,Male,Current daily or occasional smoker,Percent,v97166063,7.2.2.2.2,29.5
2012,Outside Inuit Nunangat,15 to 24 years,Male,Current daily or occasional smoker,Low 95% confidence interval (percent),v97166064,7.2.2.2.3,16.5
2012,Outside Inuit Nunangat,15 to 24 years,Male,Current daily or occasional smoker,High 95% confidence interval (percent),v97166065,7.2.2.2.4,48.0
2012,Outside Inuit Nunangat,15 to 24 years,Male,Daily smoker,Number of persons,v97166066,7.2.2.3.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Daily smoker,Percent,v97166067,7.2.2.3.2,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Daily smoker,Low 95% confidence interval (percent),v97166068,7.2.2.3.3,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Daily smoker,High 95% confidence interval (percent),v97166069,7.2.2.3.4,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Occasional smoker,Number of persons,v97166070,7.2.2.4.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Occasional smoker,Percent,v97166071,7.2.2.4.2,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Occasional smoker,Low 95% confidence interval (percent),v97166072,7.2.2.4.3,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Occasional smoker,High 95% confidence interval (percent),v97166073,7.2.2.4.4,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Non-smoker,Number of persons,v97166074,7.2.2.5.1,840.0
2012,Outside Inuit Nunangat,15 to 24 years,Male,Non-smoker,Percent,v97166075,7.2.2.5.2,60.4
2012,Outside Inuit Nunangat,15 to 24 years,Male,Non-smoker,Low 95% confidence interval (percent),v97166076,7.2.2.5.3,42.5
2012,Outside Inuit Nunangat,15 to 24 years,Male,Non-smoker,High 95% confidence interval (percent),v97166077,7.2.2.5.4,76.7
2012,Outside Inuit Nunangat,15 to 24 years,Male,Exposed to second-hand smoke at home,Number of persons,v97166078,7.2.2.6.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Exposed to second-hand smoke at home,Percent,v97166079,7.2.2.6.2,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Exposed to second-hand smoke at home,Low 95% confidence interval (percent),v97166080,7.2.2.6.3,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Exposed to second-hand smoke at home,High 95% confidence interval (percent),v97166081,7.2.2.6.4,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Not exposed to second-hand smoke at home,Number of persons,v97166082,7.2.2.7.1,680.0
2012,Outside Inuit Nunangat,15 to 24 years,Male,Not exposed to second-hand smoke at home,Percent,v97166083,7.2.2.7.2,48.9
2012,Outside Inuit Nunangat,15 to 24 years,Male,Not exposed to second-hand smoke at home,Low 95% confidence interval (percent),v97166084,7.2.2.7.3,30.5
2012,Outside Inuit Nunangat,15 to 24 years,Male,Not exposed to second-hand smoke at home,High 95% confidence interval (percent),v97166085,7.2.2.7.4,67.4
