Ref_Date,GEO,VEGETABLE,HOLDING,Vector,Coordinate,Value
1985/12,Canada,Squash,Frozen vegetables held in storages and factories,v722387,1.14.1,736.0
1986/01,Canada,Squash,Frozen vegetables held in storages and factories,v722387,1.14.1,730.0
1986/02,Canada,Squash,Frozen vegetables held in storages and factories,v722387,1.14.1,646.0
1986/03,Canada,Squash,Frozen vegetables held in storages and factories,v722387,1.14.1,461.0
1986/04,Canada,Squash,Frozen vegetables held in storages and factories,v722387,1.14.1,512.0
1986/05,Canada,Squash,Frozen vegetables held in storages and factories,v722387,1.14.1,464.0
1986/06,Canada,Squash,Frozen vegetables held in storages and factories,v722387,1.14.1,352.0
1986/07,Canada,Squash,Frozen vegetables held in storages and factories,v722387,1.14.1,416.0
1986/08,Canada,Squash,Frozen vegetables held in storages and factories,v722387,1.14.1,412.0
1986/09,Canada,Squash,Frozen vegetables held in storages and factories,v722387,1.14.1,355.0
1986/10,Canada,Squash,Frozen vegetables held in storages and factories,v722387,1.14.1,350.0
1986/11,Canada,Squash,Frozen vegetables held in storages and factories,v722387,1.14.1,566.0
1986/12,Canada,Squash,Frozen vegetables held in storages and factories,v722387,1.14.1,597.0
1970/01,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2108.0
1970/02,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2066.0
1970/03,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,1935.0
1970/04,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,1921.0
1970/05,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2067.0
1970/06,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,1970.0
1970/07,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2417.0
1970/08,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2015.0
1970/09,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,1968.0
1970/10,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2011.0
1970/11,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2245.0
1970/12,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2060.0
1971/01,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2072.0
1971/02,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,1979.0
1971/03,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,1924.0
1971/04,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,1798.0
1971/05,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,1806.0
1971/06,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,1813.0
1971/07,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2033.0
1971/08,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,1830.0
1971/09,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,1778.0
1971/10,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2009.0
1971/11,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2302.0
1971/12,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2444.0
1972/01,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2195.0
1972/02,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2092.0
1972/03,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,1965.0
1972/04,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2104.0
1972/05,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2571.0
1972/06,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2224.0
1972/07,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2182.0
1972/08,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2289.0
1972/09,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2198.0
1972/10,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2332.0
1972/11,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2652.0
1972/12,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2950.0
1973/01,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2823.0
1973/02,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2519.0
1973/03,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2258.0
1973/04,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2345.0
1973/05,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2048.0
1973/06,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,1570.0
1973/07,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,1458.0
1973/08,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,1493.0
1973/09,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,1549.0
1973/10,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,1772.0
1973/11,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2299.0
1973/12,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2444.0
1974/01,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2834.0
1974/02,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2895.0
1974/03,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2756.0
1974/04,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,3768.0
1974/05,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2399.0
1974/06,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2520.0
1974/07,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2481.0
1974/08,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2519.0
1974/09,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2395.0
1974/10,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2998.0
1974/11,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,3203.0
1974/12,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,3410.0
1975/01,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,3086.0
1975/02,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2963.0
1975/03,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,3089.0
1975/04,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,3032.0
1975/05,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2885.0
1975/06,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,3059.0
1975/07,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2663.0
1975/08,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2585.0
1975/09,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2792.0
1975/10,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,3790.0
1975/11,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,3864.0
1975/12,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,3759.0
1976/01,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,3516.0
1976/02,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,3481.0
1976/03,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,3440.0
1976/04,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,3353.0
1976/05,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,3192.0
1976/06,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,3140.0
1976/07,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,3125.0
1976/08,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,3230.0
1976/09,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,3338.0
1976/10,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,3575.0
1976/11,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,3792.0
1976/12,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,3859.0
1977/01,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,3880.0
1977/02,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,3266.0
1977/03,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,3406.0
1977/04,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,3364.0
1977/05,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,3084.0
1977/06,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2923.0
1977/07,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2967.0
1977/08,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2707.0
1977/09,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2902.0
1977/10,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,3356.0
1977/11,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,4247.0
1977/12,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,3763.0
1978/01,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,3443.0
1978/02,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,3338.0
1978/03,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,3295.0
1978/04,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,3130.0
1978/05,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2801.0
1978/06,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2696.0
1978/07,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2692.0
1978/08,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2215.0
1978/09,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2577.0
1978/10,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,3015.0
1978/11,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,3010.0
1978/12,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,3544.0
1979/01,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,3748.0
1979/02,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,3719.0
1979/03,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,3536.0
1979/04,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,3660.0
1979/05,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,3166.0
1979/06,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,3172.0
1979/07,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,3122.0
1979/08,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2839.0
1979/09,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,2993.0
1979/10,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,3746.0
1979/11,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,4237.0
1979/12,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,4233.0
1980/01,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,4432.0
1980/02,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,4562.0
1980/03,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,4530.0
1980/04,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,4627.0
1980/05,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,4164.0
1980/06,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,4211.0
1980/07,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,4213.0
1980/08,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,4129.0
1980/09,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,4213.0
1980/10,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,4634.0
1980/11,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,4885.0
1980/12,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,5166.0
1981/01,Canada,Other vegetables,Frozen vegetables held in storages and factories,v722388,1.15.1,5470.0
