Ref_Date,GEO,TYP,GRA,Vector,Coordinate,Value
2001/12,Canada,Farm stocks,"Wheat, all (x 1,000)",v73866318,1.2.1,12640.0
2002/03,Canada,Farm stocks,"Wheat, all (x 1,000)",v73866318,1.2.1,8237.0
2002/07,Canada,Farm stocks,"Wheat, all (x 1,000)",v73866318,1.2.1,1590.0
2002/12,Canada,Farm stocks,"Wheat, all (x 1,000)",v73866318,1.2.1,9201.0
2003/03,Canada,Farm stocks,"Wheat, all (x 1,000)",v73866318,1.2.1,6850.0
2003/07,Canada,Farm stocks,"Wheat, all (x 1,000)",v73866318,1.2.1,995.0
2003/12,Canada,Farm stocks,"Wheat, all (x 1,000)",v73866318,1.2.1,13472.0
2004/03,Canada,Farm stocks,"Wheat, all (x 1,000)",v73866318,1.2.1,9508.0
2004/07,Canada,Farm stocks,"Wheat, all (x 1,000)",v73866318,1.2.1,1540.0
2004/12,Canada,Farm stocks,"Wheat, all (x 1,000)",v73866318,1.2.1,16075.0
2005/03,Canada,Farm stocks,"Wheat, all (x 1,000)",v73866318,1.2.1,11053.0
2005/07,Canada,Farm stocks,"Wheat, all (x 1,000)",v73866318,1.2.1,3105.0
2005/12,Canada,Farm stocks,"Wheat, all (x 1,000)",v73866318,1.2.1,19044.0
2006/03,Canada,Farm stocks,"Wheat, all (x 1,000)",v73866318,1.2.1,13871.0
2006/07,Canada,Farm stocks,"Wheat, all (x 1,000)",v73866318,1.2.1,4265.0
2006/12,Canada,Farm stocks,"Wheat, all (x 1,000)",v73866318,1.2.1,16962.0
2007/03,Canada,Farm stocks,"Wheat, all (x 1,000)",v73866318,1.2.1,11243.0
2007/07,Canada,Farm stocks,"Wheat, all (x 1,000)",v73866318,1.2.1,1979.0
2007/12,Canada,Farm stocks,"Wheat, all (x 1,000)",v73866318,1.2.1,12306.0
2008/03,Canada,Farm stocks,"Wheat, all (x 1,000)",v73866318,1.2.1,7726.0
2008/07,Canada,Farm stocks,"Wheat, all (x 1,000)",v73866318,1.2.1,501.0
2008/12,Canada,Farm stocks,"Wheat, all (x 1,000)",v73866318,1.2.1,17676.0
2009/03,Canada,Farm stocks,"Wheat, all (x 1,000)",v73866318,1.2.1,11990.0
2009/07,Canada,Farm stocks,"Wheat, all (x 1,000)",v73866318,1.2.1,1881.0
2009/12,Canada,Farm stocks,"Wheat, all (x 1,000)",v73866318,1.2.1,18127.0
2010/03,Canada,Farm stocks,"Wheat, all (x 1,000)",v73866318,1.2.1,11908.0
2010/07,Canada,Farm stocks,"Wheat, all (x 1,000)",v73866318,1.2.1,3227.0
2010/12,Canada,Farm stocks,"Wheat, all (x 1,000)",v73866318,1.2.1,16926.0
2011/03,Canada,Farm stocks,"Wheat, all (x 1,000)",v73866318,1.2.1,11658.0
2011/07,Canada,Farm stocks,"Wheat, all (x 1,000)",v73866318,1.2.1,2976.0
2011/12,Canada,Farm stocks,"Wheat, all (x 1,000)",v73866318,1.2.1,16187.0
2012/03,Canada,Farm stocks,"Wheat, all (x 1,000)",v73866318,1.2.1,10225.0
2012/07,Canada,Farm stocks,"Wheat, all (x 1,000)",v73866318,1.2.1,1847.0
2012/12,Canada,Farm stocks,"Wheat, all (x 1,000)",v73866318,1.2.1,16645.0
2013/03,Canada,Farm stocks,"Wheat, all (x 1,000)",v73866318,1.2.1,10285.0
2013/07,Canada,Farm stocks,"Wheat, all (x 1,000)",v73866318,1.2.1,1705.0
2013/12,Canada,Farm stocks,"Wheat, all (x 1,000)",v73866318,1.2.1,25385.0
2014/03,Canada,Farm stocks,"Wheat, all (x 1,000)",v73866318,1.2.1,18057.0
2014/07,Canada,Farm stocks,"Wheat, all (x 1,000)",v73866318,1.2.1,5900.0
2014/12,Canada,Farm stocks,"Wheat, all (x 1,000)",v73866318,1.2.1,21242.0
2015/03,Canada,Farm stocks,"Wheat, all (x 1,000)",v73866318,1.2.1,13578.0
2015/07,Canada,Farm stocks,"Wheat, all (x 1,000)",v73866318,1.2.1,2868.0
2015/12,Canada,Farm stocks,"Wheat, all (x 1,000)",v73866318,1.2.1,17575.0
2016/03,Canada,Farm stocks,"Wheat, all (x 1,000)",v73866318,1.2.1,10395.0
2016/07,Canada,Farm stocks,"Wheat, all (x 1,000)",v73866318,1.2.1,2205.0
1980/03,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,1987.0
1980/07,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,1198.0
1980/12,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,..
1981/03,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,1497.0
1981/07,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,163.0
1981/12,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,1970.0
1982/03,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,1430.0
1982/07,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,195.0
1982/12,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,2080.0
1983/03,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,1580.0
1983/07,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,146.0
1983/12,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,1370.0
1984/03,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,1000.0
1984/07,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,160.0
1984/12,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,850.0
1985/03,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,700.0
1985/07,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,140.0
1985/12,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,755.0
1986/03,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,580.0
1986/07,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,60.0
1986/12,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,2275.0
1987/03,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,1755.0
1987/07,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,425.0
1987/12,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,2510.0
1988/03,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,1830.0
1988/07,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,500.0
1988/12,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,1140.0
1989/03,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,970.0
1989/07,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,145.0
1989/12,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,2115.0
1990/03,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,1600.0
1990/07,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,160.0
1990/12,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,2980.0
1991/03,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,2100.0
1991/07,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,520.0
1991/12,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,3900.0
1992/03,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,3100.0
1992/07,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,1130.0
1992/12,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,2845.0
1993/03,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,2280.0
1993/07,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,1075.0
1993/12,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,3010.0
1994/03,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,2377.0
1994/07,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,445.0
1994/12,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,3280.0
1995/03,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,2620.0
1995/07,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,105.0
1995/12,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,3150.0
1996/03,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,2295.0
1996/07,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,235.0
1996/12,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,3340.0
1997/03,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,2490.0
1997/07,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,310.0
1997/12,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,2670.0
1998/03,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,1645.0
1998/07,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,110.0
1998/12,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,3750.0
1999/03,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,2685.0
1999/07,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,410.0
1999/12,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,3110.0
2000/03,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,2255.0
2000/07,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,220.0
2000/12,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,4140.0
2001/03,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,3100.0
2001/07,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,1190.0
2001/12,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,2915.0
2002/03,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,2210.0
2002/07,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,520.0
2002/12,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,2735.0
2003/03,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,2100.0
2003/07,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,275.0
2003/12,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,2860.0
2004/03,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,2280.0
2004/07,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,700.0
2004/12,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,3645.0
2005/03,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,3025.0
2005/07,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,1005.0
2005/12,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,5148.0
2006/03,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,4000.0
2006/07,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,1640.0
2006/12,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,3100.0
2007/03,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,2130.0
2007/07,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,300.0
2007/12,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,2050.0
2008/03,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,1135.0
2008/07,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,40.0
2008/12,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,3810.0
2009/03,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,2765.0
2009/07,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,835.0
2009/12,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,4680.0
2010/03,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,3630.0
2010/07,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,1975.0
2010/12,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,3135.0
2011/03,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,2225.0
2011/07,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,735.0
2011/12,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,3040.0
2012/03,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,2110.0
2012/07,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,400.0
2012/12,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,3040.0
2013/03,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,1938.0
2013/07,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,245.0
2013/12,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,4620.0
2014/03,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,3135.0
2014/07,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,725.0
2014/12,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,3222.0
2015/03,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,1750.0
2015/07,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,365.0
2015/12,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,3320.0
2016/03,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,1905.0
2016/07,Canada,Farm stocks,"Wheat, durum (x 1,000)",v73866319,1.2.2,480.0
1980/03,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,12491.0
1980/07,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,3075.0
1980/12,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,..
1981/03,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,9063.0
1981/07,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,1422.0
1981/12,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,14764.0
1982/03,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,11709.0
1982/07,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,3365.0
1982/12,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,16248.0
1983/03,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,12939.0
1983/07,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,1854.0
1983/12,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,15917.0
1984/03,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,13092.0
1984/07,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,1575.0
1984/12,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,9790.0
1985/03,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,6857.0
1985/07,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,940.0
1985/12,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,13790.0
1986/03,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,9540.0
1986/07,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,710.0
1986/12,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,20100.0
1987/03,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,15847.0
1987/07,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,4572.0
1987/12,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,15240.0
1988/03,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,10980.0
1988/07,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,2668.0
1988/12,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,7125.0
1989/03,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,4860.0
1989/07,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,667.0
1989/12,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,12108.0
1990/03,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,7960.0
1990/07,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,540.0
1990/12,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,18949.0
1991/03,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,13240.0
1991/07,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,1707.0
1991/12,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,18670.0
1992/03,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,12780.0
1992/07,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,2310.0
1992/12,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,18935.0
1993/03,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,13705.0
1993/07,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,3407.0
1993/12,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,20225.0
1994/03,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,14760.0
1994/07,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,3360.0
1994/12,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,11690.0
1995/03,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,7135.0
1995/07,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,565.0
1995/12,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,11745.0
1996/03,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,6670.0
1996/07,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,780.0
1996/12,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,16155.0
1997/03,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,11605.0
1997/07,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,1743.0
1997/12,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,10920.0
1998/03,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,6282.0
1998/07,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,702.0
1998/12,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,10800.0
1999/03,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,6840.0
1999/07,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,688.0
1999/12,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,13115.0
2000/03,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,7973.0
2000/07,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,1037.0
2000/12,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,12454.0
2001/03,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,8152.0
2001/07,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,1485.0
2001/12,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,9725.0
2002/03,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,6027.0
2002/07,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,1070.0
2002/12,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,6466.0
2003/03,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,4750.0
2003/07,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,720.0
2003/12,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,10612.0
2004/03,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,7228.0
2004/07,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,840.0
2004/12,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,12430.0
2005/03,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,8028.0
2005/07,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,2100.0
2005/12,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,13896.0
2006/03,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,9871.0
2006/07,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,2625.0
2006/12,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,13862.0
2007/03,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,9113.0
2007/07,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,1679.0
2007/12,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,10256.0
2008/03,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,6591.0
2008/07,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,461.0
2008/12,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,13866.0
2009/03,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,9225.0
2009/07,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,1046.0
2009/12,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,13447.0
2010/03,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,8278.0
2010/07,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,1252.0
2010/12,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,13791.0
2011/03,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,9433.0
2011/07,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,2241.0
2011/12,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,13147.0
2012/03,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,8115.0
2012/07,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,1447.0
2012/12,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,13605.0
2013/03,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,8347.0
2013/07,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,1460.0
2013/12,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,20765.0
2014/03,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,14922.0
2014/07,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,5175.0
2014/12,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,18020.0
2015/03,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,11828.0
2015/07,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,2503.0
2015/12,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,14255.0
2016/03,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,8490.0
2016/07,Canada,Farm stocks,"Wheat, all excluding durum wheat (x 1,000)",v73866320,1.2.10,1725.0
1980/03,Canada,Commercial stocks,"Barley (x 1,000)",v73866338,1.3.4,1161.0
1980/07,Canada,Commercial stocks,"Barley (x 1,000)",v73866338,1.3.4,906.0
1980/12,Canada,Commercial stocks,"Barley (x 1,000)",v73866338,1.3.4,..
1981/03,Canada,Commercial stocks,"Barley (x 1,000)",v73866338,1.3.4,1467.0
